sale_date,branch_id,product_id,quantity_sold,price,promo,weekday,month,revenue,cost_price,total_cost,profit,lag_1,lag_7,is_weekend
2023-12-16,store_1,item_1,37,21.3,0,5,12,788.1,14.91,551.67,236.43,44,39,1
2023-12-17,store_1,item_1,35,21.3,0,6,12,745.5,14.91,521.85,223.65,37,43,1
2023-12-18,store_1,item_1,68,17.04,1,0,12,1158.72,11.93,811.24,347.48,35,33,0
2023-12-20,store_1,item_1,58,21.3,0,2,12,1235.4,14.91,864.78,370.62,68,40,0
2023-12-21,store_1,item_1,53,21.3,0,3,12,1128.9,14.91,790.23,338.67,58,80,0
2023-12-22,store_1,item_1,44,21.3,0,4,12,937.2,14.91,656.04,281.16,53,49,0
2023-12-23,store_1,item_1,38,21.3,0,5,12,809.4,14.91,566.58,242.82,44,44,1
2023-12-25,store_1,item_1,47,21.3,0,0,12,1001.1,14.91,700.77,300.33,38,37,0
2023-12-26,store_1,item_1,51,21.3,0,1,12,1086.3,14.91,760.41,325.89,47,35,0
2023-12-27,store_1,item_1,58,21.3,0,2,12,1235.4,14.91,864.78,370.62,51,68,0
2023-12-28,store_1,item_1,58,21.3,0,3,12,1235.4,14.91,864.78,370.62,58,58,0
2023-12-30,store_1,item_1,38,21.3,0,5,12,809.4,14.91,566.58,242.82,58,53,1
2023-12-31,store_1,item_1,42,21.3,0,6,12,894.6,14.91,626.22,268.38,38,44,1
2023-01-03,store_2,item_1,54,21.3,0,1,1,1150.2,14.91,805.14,345.06,0,0,0
2023-01-08,store_2,item_1,40,21.3,0,6,1,852.0,14.91,596.4,255.6,54,0,1
2023-01-13,store_2,item_1,39,21.3,0,4,1,830.7,14.91,581.49,249.21,40,0,0
2023-01-18,store_2,item_1,51,21.3,0,2,1,1086.3,14.91,760.41,325.89,39,0,0
2023-01-23,store_2,item_1,52,21.3,0,0,1,1107.6,14.91,775.32,332.28,51,0,0
2023-01-28,store_2,item_1,40,21.3,0,5,1,852.0,14.91,596.4,255.6,52,0,1
2023-02-02,store_2,item_1,54,21.3,0,3,2,1150.2,14.91,805.14,345.06,40,0,0
2023-02-07,store_2,item_1,55,21.3,0,1,2,1171.5,14.91,820.05,351.45,54,54,0
2023-02-12,store_2,item_1,42,21.3,0,6,2,894.6,14.91,626.22,268.38,55,40,1
2023-02-17,store_2,item_1,49,21.3,0,4,2,1043.7,14.91,730.59,313.11,42,39,0
2023-02-22,store_2,item_1,68,21.3,0,2,2,1448.4,14.91,1013.88,434.52,49,51,0
2023-02-27,store_2,item_1,56,21.3,0,0,2,1192.8,14.91,834.96,357.84,68,52,0
2023-03-04,store_2,item_1,62,17.04,1,5,3,1056.48,11.93,739.66,316.82,56,40,1
2023-03-09,store_2,item_1,58,21.3,0,3,3,1235.4,14.91,864.78,370.62,62,54,0
2023-03-14,store_2,item_1,67,21.3,0,1,3,1427.1,14.91,998.97,428.13,58,55,0
2023-03-19,store_2,item_1,69,17.04,1,6,3,1175.76,11.93,823.17,352.59,67,42,1
2023-03-24,store_2,item_1,48,21.3,0,4,3,1022.4,14.91,715.68,306.72,69,49,0
2023-03-29,store_2,item_1,63,21.3,0,2,3,1341.9,14.91,939.33,402.57,48,68,0
2023-04-03,store_2,item_1,56,21.3,0,0,4,1192.8,14.91,834.96,357.84,63,56,0
2023-04-08,store_2,item_1,46,21.3,0,5,4,979.8,14.91,685.86,293.94,56,62,1
2023-04-13,store_2,item_1,58,21.3,0,3,4,1235.4,14.91,864.78,370.62,46,58,0
2023-04-18,store_2,item_1,61,21.3,0,1,4,1299.3,14.91,909.51,389.79,58,67,0
2023-04-23,store_2,item_1,45,21.3,0,6,4,958.5,14.91,670.95,287.55,61,69,1
2023-04-28,store_2,item_1,51,21.3,0,4,4,1086.3,14.91,760.41,325.89,45,48,0
2023-05-03,store_2,item_1,69,21.3,0,2,5,1469.7,14.91,1028.79,440.91,51,63,0
2023-05-08,store_2,item_1,54,21.3,0,0,5,1150.2,14.91,805.14,345.06,69,56,0
2023-05-13,store_2,item_1,40,21.3,0,5,5,852.0,14.91,596.4,255.6,54,46,1
2023-05-18,store_2,item_1,79,17.04,1,3,5,1346.16,11.93,942.47,403.69,40,58,0
2023-05-23,store_2,item_1,61,21.3,0,1,5,1299.3,14.91,909.51,389.79,79,61,0
2023-05-28,store_2,item_1,42,21.3,0,6,5,894.6,14.91,626.22,268.38,61,45,1
2023-06-02,store_2,item_1,48,21.3,0,4,6,1022.4,14.91,715.68,306.72,42,51,0
2023-06-07,store_2,item_1,88,17.04,1,2,6,1499.52,11.93,1049.84,449.68,48,69,0
2023-06-12,store_2,item_1,44,21.3,0,0,6,937.2,14.91,656.04,281.16,88,54,0
2023-06-17,store_2,item_1,40,21.3,0,5,6,852.0,14.91,596.4,255.6,44,40,1
2023-06-22,store_2,item_1,49,21.3,0,3,6,1043.7,14.91,730.59,313.11,40,79,0
2023-06-27,store_2,item_1,52,21.3,0,1,6,1107.6,14.91,775.32,332.28,49,61,0
2023-07-02,store_2,item_1,40,21.3,0,6,7,852.0,14.91,596.4,255.6,52,42,1
2023-07-07,store_2,item_1,40,21.3,0,4,7,852.0,14.91,596.4,255.6,40,48,0
2023-07-12,store_2,item_1,48,21.3,0,2,7,1022.4,14.91,715.68,306.72,40,88,0
2023-07-17,store_2,item_1,40,21.3,0,0,7,852.0,14.91,596.4,255.6,48,44,0
2023-07-22,store_2,item_1,30,21.3,0,5,7,639.0,14.91,447.3,191.7,40,40,1
2023-07-27,store_2,item_1,45,21.3,0,3,7,958.5,14.91,670.95,287.55,30,49,0
2023-08-01,store_2,item_1,63,17.04,1,1,8,1073.52,11.93,751.59,321.93,45,52,0
2023-08-06,store_2,item_1,30,21.3,0,6,8,639.0,14.91,447.3,191.7,63,40,1
2023-08-11,store_2,item_1,34,21.3,0,4,8,724.2,14.91,506.94,217.26,30,40,0
2023-08-16,store_2,item_1,44,21.3,0,2,8,937.2,14.91,656.04,281.16,34,48,0
2023-08-21,store_2,item_1,33,21.3,0,0,8,702.9,14.91,492.03,210.87,44,40,0
2023-08-26,store_2,item_1,29,21.3,0,5,8,617.7,14.91,432.39,185.31,33,30,1
2023-08-31,store_2,item_1,33,21.3,0,3,8,702.9,14.91,492.03,210.87,29,45,0
2023-09-05,store_2,item_1,36,21.3,0,1,9,766.8,14.91,536.76,230.04,33,63,0
2023-09-10,store_2,item_1,30,21.3,0,6,9,639.0,14.91,447.3,191.7,36,30,1
2023-09-15,store_2,item_1,31,21.3,0,4,9,660.3,14.91,462.21,198.09,30,34,0
2023-09-20,store_2,item_1,41,21.3,0,2,9,873.3,14.91,611.31,261.99,31,44,0
2023-09-25,store_2,item_1,29,21.3,0,0,9,617.7,14.91,432.39,185.31,41,33,0
2023-09-30,store_2,item_1,27,21.3,0,5,9,575.1,14.91,402.57,172.53,29,29,1
2023-10-05,store_2,item_1,52,17.04,1,3,10,886.08,11.93,620.36,265.72,27,33,0
2023-10-10,store_2,item_1,41,21.3,0,1,10,873.3,14.91,611.31,261.99,52,36,0
2023-10-15,store_2,item_1,27,21.3,0,6,10,575.1,14.91,402.57,172.53,41,30,1
2023-10-20,store_2,item_1,31,21.3,0,4,10,660.3,14.91,462.21,198.09,27,31,0
2023-10-25,store_2,item_1,39,21.3,0,2,10,830.7,14.91,581.49,249.21,31,41,0
2023-10-30,store_2,item_1,35,21.3,0,0,10,745.5,14.91,521.85,223.65,39,29,0
2023-11-04,store_2,item_1,30,21.3,0,5,11,639.0,14.91,447.3,191.7,35,27,1
2023-11-09,store_2,item_1,40,21.3,0,3,11,852.0,14.91,596.4,255.6,30,52,0
2023-11-14,store_2,item_1,40,21.3,0,1,11,852.0,14.91,596.4,255.6,40,41,0
2023-11-19,store_2,item_1,32,21.3,0,6,11,681.6,14.91,477.12,204.48,40,27,1
2023-11-24,store_2,item_1,33,21.3,0,4,11,702.9,14.91,492.03,210.87,32,31,0
2023-11-29,store_2,item_1,47,21.3,0,2,11,1001.1,14.91,700.77,300.33,33,39,0
2023-12-04,store_2,item_1,37,21.3,0,0,12,788.1,14.91,551.67,236.43,47,35,0
2023-12-09,store_2,item_1,32,21.3,0,5,12,681.6,14.91,477.12,204.48,37,30,1
2023-12-14,store_2,item_1,40,21.3,0,3,12,852.0,14.91,596.4,255.6,32,40,0
2023-12-19,store_2,item_1,45,21.3,0,1,12,958.5,14.91,670.95,287.55,40,40,0
2023-12-24,store_2,item_1,40,21.3,0,6,12,852.0,14.91,596.4,255.6,45,32,1
2023-12-29,store_2,item_1,38,21.3,0,4,12,809.4,14.91,566.58,242.82,40,33,0
2023-01-01,store_1,item_10,25,20.59,0,6,1,514.75,14.41,360.25,154.5,0,0,1
2023-01-02,store_1,item_10,24,20.59,0,0,1,494.16,14.41,345.84,148.32,25,0,0
2023-01-03,store_1,item_10,30,20.59,0,1,1,617.7,14.41,432.3,185.4,24,0,0
2023-01-04,store_1,item_10,32,20.59,0,2,1,658.88,14.41,461.12,197.76,30,0,0
2023-01-06,store_1,item_10,19,20.59,0,4,1,391.21,14.41,273.79,117.42,32,0,0
2023-01-07,store_1,item_10,17,20.59,0,5,1,350.03,14.41,244.97,105.06,19,0,1
2023-01-08,store_1,item_10,21,20.59,0,6,1,432.39,14.41,302.61,129.78,17,0,1
2023-01-09,store_1,item_10,23,20.59,0,0,1,473.57,14.41,331.43,142.14,21,25,0
2023-01-11,store_1,item_10,25,20.59,0,2,1,514.75,14.41,360.25,154.5,23,24,0
2023-01-12,store_1,item_10,27,20.59,0,3,1,555.93,14.41,389.07,166.86,25,30,0
2023-01-13,store_1,item_10,25,20.59,0,4,1,514.75,14.41,360.25,154.5,27,32,0
2023-01-14,store_1,item_10,21,20.59,0,5,1,432.39,14.41,302.61,129.78,25,19,1
2023-01-16,store_1,item_10,20,20.59,0,0,1,411.8,14.41,288.2,123.6,21,17,0
2023-01-17,store_1,item_10,29,20.59,0,1,1,597.11,14.41,417.89,179.22,20,21,0
2023-01-18,store_1,item_10,30,20.59,0,2,1,617.7,14.41,432.3,185.4,29,23,0
2023-01-19,store_1,item_10,27,20.59,0,3,1,555.93,14.41,389.07,166.86,30,25,0
2023-01-21,store_1,item_10,19,20.59,0,5,1,391.21,14.41,273.79,117.42,27,27,1
2023-01-22,store_1,item_10,22,20.59,0,6,1,452.98,14.41,317.02,135.96,19,25,1
2023-01-23,store_1,item_10,29,20.59,0,0,1,597.11,14.41,417.89,179.22,22,21,0
2023-01-24,store_1,item_10,27,20.59,0,1,1,555.93,14.41,389.07,166.86,29,20,0
2023-01-26,store_1,item_10,29,20.59,0,3,1,597.11,14.41,417.89,179.22,27,29,0
2023-01-27,store_1,item_10,19,20.59,0,4,1,391.21,14.41,273.79,117.42,29,30,0
2023-01-28,store_1,item_10,19,20.59,0,5,1,391.21,14.41,273.79,117.42,19,27,1
2023-01-29,store_1,item_10,34,16.47,1,6,1,559.98,11.53,392.02,167.96,19,19,1
2023-01-31,store_1,item_10,29,20.59,0,1,1,597.11,14.41,417.89,179.22,34,22,0
2023-02-01,store_1,item_10,30,20.59,0,2,2,617.7,14.41,432.3,185.4,29,29,0
2023-02-02,store_1,item_10,45,16.47,1,3,2,741.15,11.53,518.85,222.3,30,27,0
2023-02-03,store_1,item_10,25,20.59,0,4,2,514.75,14.41,360.25,154.5,45,29,0
2023-02-05,store_1,item_10,18,20.59,0,6,2,370.62,14.41,259.38,111.24,25,19,1
2023-02-06,store_1,item_10,22,20.59,0,0,2,452.98,14.41,317.02,135.96,18,19,0
2023-02-07,store_1,item_10,35,20.59,0,1,2,720.65,14.41,504.35,216.3,22,34,0
2023-02-08,store_1,item_10,30,20.59,0,2,2,617.7,14.41,432.3,185.4,35,29,0
2023-02-10,store_1,item_10,24,20.59,0,4,2,494.16,14.41,345.84,148.32,30,30,0
2023-02-11,store_1,item_10,36,16.47,1,5,2,592.92,11.53,415.08,177.84,24,45,1
2023-02-12,store_1,item_10,20,20.59,0,6,2,411.8,14.41,288.2,123.6,36,25,1
2023-02-13,store_1,item_10,29,20.59,0,0,2,597.11,14.41,417.89,179.22,20,18,0
2023-02-15,store_1,item_10,33,20.59,0,2,2,679.47,14.41,475.53,203.94,29,22,0
2023-02-16,store_1,item_10,28,20.59,0,3,2,576.52,14.41,403.48,173.04,33,35,0
2023-02-17,store_1,item_10,25,20.59,0,4,2,514.75,14.41,360.25,154.5,28,30,0
2023-02-18,store_1,item_10,22,20.59,0,5,2,452.98,14.41,317.02,135.96,25,24,1
2023-02-20,store_1,item_10,34,20.59,0,0,2,700.06,14.41,489.94,210.12,22,36,0
2023-02-21,store_1,item_10,33,20.59,0,1,2,679.47,14.41,475.53,203.94,34,20,0
2023-02-22,store_1,item_10,38,20.59,0,2,2,782.42,14.41,547.58,234.84,33,29,0
2023-02-23,store_1,item_10,35,20.59,0,3,2,720.65,14.41,504.35,216.3,38,33,0
2023-02-25,store_1,item_10,20,20.59,0,5,2,411.8,14.41,288.2,123.6,35,28,1
2023-02-26,store_1,item_10,27,20.59,0,6,2,555.93,14.41,389.07,166.86,20,25,1
2023-02-27,store_1,item_10,28,20.59,0,0,2,576.52,14.41,403.48,173.04,27,22,0
2023-02-28,store_1,item_10,34,20.59,0,1,2,700.06,14.41,489.94,210.12,28,34,0
2023-03-02,store_1,item_10,39,20.59,0,3,3,803.01,14.41,561.99,241.02,34,33,0
2023-03-03,store_1,item_10,25,20.59,0,4,3,514.75,14.41,360.25,154.5,39,38,0
2023-03-04,store_1,item_10,26,20.59,0,5,3,535.34,14.41,374.66,160.68,25,35,1
2023-03-05,store_1,item_10,34,16.47,1,6,3,559.98,11.53,392.02,167.96,26,20,1
2023-03-07,store_1,item_10,38,20.59,0,1,3,782.42,14.41,547.58,234.84,34,27,0
2023-03-08,store_1,item_10,37,20.59,0,2,3,761.83,14.41,533.17,228.66,38,28,0
2023-03-09,store_1,item_10,30,20.59,0,3,3,617.7,14.41,432.3,185.4,37,34,0
2023-03-10,store_1,item_10,25,20.59,0,4,3,514.75,14.41,360.25,154.5,30,39,0
2023-03-12,store_1,item_10,25,20.59,0,6,3,514.75,14.41,360.25,154.5,25,25,1
2023-03-13,store_1,item_10,41,16.47,1,0,3,675.27,11.53,472.73,202.54,25,26,0
2023-03-14,store_1,item_10,34,20.59,0,1,3,700.06,14.41,489.94,210.12,41,34,0
2023-03-15,store_1,item_10,36,20.59,0,2,3,741.24,14.41,518.76,222.48,34,38,0
2023-03-17,store_1,item_10,31,20.59,0,4,3,638.29,14.41,446.71,191.58,36,37,0
2023-03-18,store_1,item_10,39,16.47,1,5,3,642.33,11.53,449.67,192.66,31,30,1
2023-03-19,store_1,item_10,39,16.47,1,6,3,642.33,11.53,449.67,192.66,39,25,1
2023-03-20,store_1,item_10,32,20.59,0,0,3,658.88,14.41,461.12,197.76,39,25,0
2023-03-22,store_1,item_10,39,20.59,0,2,3,803.01,14.41,561.99,241.02,32,41,0
2023-03-23,store_1,item_10,38,20.59,0,3,3,782.42,14.41,547.58,234.84,39,34,0
2023-03-24,store_1,item_10,25,20.59,0,4,3,514.75,14.41,360.25,154.5,38,36,0
2023-03-25,store_1,item_10,36,16.47,1,5,3,592.92,11.53,415.08,177.84,25,31,1
2023-03-27,store_1,item_10,28,20.59,0,0,3,576.52,14.41,403.48,173.04,36,39,0
2023-03-28,store_1,item_10,49,16.47,1,1,3,807.03,11.53,564.97,242.06,28,39,0
2023-03-29,store_1,item_10,35,20.59,0,2,3,720.65,14.41,504.35,216.3,49,32,0
2023-03-30,store_1,item_10,33,20.59,0,3,3,679.47,14.41,475.53,203.94,35,39,0
2023-04-01,store_1,item_10,26,20.59,0,5,4,535.34,14.41,374.66,160.68,33,38,1
2023-04-02,store_1,item_10,25,20.59,0,6,4,514.75,14.41,360.25,154.5,26,25,1
2023-04-03,store_1,item_10,45,16.47,1,0,4,741.15,11.53,518.85,222.3,25,36,0
2023-04-04,store_1,item_10,30,20.59,0,1,4,617.7,14.41,432.3,185.4,45,28,0
2023-04-06,store_1,item_10,35,20.59,0,3,4,720.65,14.41,504.35,216.3,30,49,0
2023-04-07,store_1,item_10,27,20.59,0,4,4,555.93,14.41,389.07,166.86,35,35,0
2023-04-08,store_1,item_10,25,20.59,0,5,4,514.75,14.41,360.25,154.5,27,33,1
2023-04-09,store_1,item_10,26,20.59,0,6,4,535.34,14.41,374.66,160.68,25,26,1
2023-04-11,store_1,item_10,54,16.47,1,1,4,889.38,11.53,622.62,266.76,26,25,0
2023-04-12,store_1,item_10,32,20.59,0,2,4,658.88,14.41,461.12,197.76,54,45,0
2023-04-13,store_1,item_10,39,20.59,0,3,4,803.01,14.41,561.99,241.02,32,30,0
2023-04-14,store_1,item_10,32,20.59,0,4,4,658.88,14.41,461.12,197.76,39,35,0
2023-04-16,store_1,item_10,26,20.59,0,6,4,535.34,14.41,374.66,160.68,32,27,1
2023-04-17,store_1,item_10,47,16.47,1,0,4,774.09,11.53,541.91,232.18,26,25,0
2023-04-18,store_1,item_10,33,20.59,0,1,4,679.47,14.41,475.53,203.94,47,26,0
2023-04-19,store_1,item_10,40,20.59,0,2,4,823.6,14.41,576.4,247.2,33,54,0
2023-04-21,store_1,item_10,27,20.59,0,4,4,555.93,14.41,389.07,166.86,40,32,0
2023-04-22,store_1,item_10,26,20.59,0,5,4,535.34,14.41,374.66,160.68,27,39,1
2023-04-23,store_1,item_10,29,20.59,0,6,4,597.11,14.41,417.89,179.22,26,32,1
2023-04-24,store_1,item_10,31,20.59,0,0,4,638.29,14.41,446.71,191.58,29,26,0
2023-04-26,store_1,item_10,56,16.47,1,2,4,922.32,11.53,645.68,276.64,31,47,0
2023-04-27,store_1,item_10,33,20.59,0,3,4,679.47,14.41,475.53,203.94,56,33,0
2023-04-28,store_1,item_10,24,20.59,0,4,4,494.16,14.41,345.84,148.32,33,40,0
2023-04-29,store_1,item_10,27,20.59,0,5,4,555.93,14.41,389.07,166.86,24,27,1
2023-05-01,store_1,item_10,44,16.47,1,0,5,724.68,11.53,507.32,217.36,27,26,0
2023-05-02,store_1,item_10,58,16.47,1,1,5,955.26,11.53,668.74,286.52,44,29,0
2023-05-03,store_1,item_10,34,20.59,0,2,5,700.06,14.41,489.94,210.12,58,31,0
2023-05-04,store_1,item_10,29,20.59,0,3,5,597.11,14.41,417.89,179.22,34,56,0
2023-05-06,store_1,item_10,23,20.59,0,5,5,473.57,14.41,331.43,142.14,29,33,1
2023-05-07,store_1,item_10,36,16.47,1,6,5,592.92,11.53,415.08,177.84,23,24,1
2023-05-08,store_1,item_10,34,20.59,0,0,5,700.06,14.41,489.94,210.12,36,27,0
2023-05-09,store_1,item_10,31,20.59,0,1,5,638.29,14.41,446.71,191.58,34,44,0
2023-05-11,store_1,item_10,32,20.59,0,3,5,658.88,14.41,461.12,197.76,31,58,0
2023-05-12,store_1,item_10,40,16.47,1,4,5,658.8,11.53,461.2,197.6,32,34,0
2023-05-13,store_1,item_10,27,20.59,0,5,5,555.93,14.41,389.07,166.86,40,29,1
2023-05-14,store_1,item_10,31,20.59,0,6,5,638.29,14.41,446.71,191.58,27,23,1
2023-05-16,store_1,item_10,36,20.59,0,1,5,741.24,14.41,518.76,222.48,31,36,0
2023-05-17,store_1,item_10,34,20.59,0,2,5,700.06,14.41,489.94,210.12,36,34,0
2023-05-18,store_1,item_10,31,20.59,0,3,5,638.29,14.41,446.71,191.58,34,31,0
2023-05-19,store_1,item_10,27,20.59,0,4,5,555.93,14.41,389.07,166.86,31,32,0
2023-05-21,store_1,item_10,21,20.59,0,6,5,432.39,14.41,302.61,129.78,27,40,1
2023-05-22,store_1,item_10,32,20.59,0,0,5,658.88,14.41,461.12,197.76,21,27,0
2023-05-23,store_1,item_10,50,16.47,1,1,5,823.5,11.53,576.5,247.0,32,31,0
2023-05-24,store_1,item_10,33,20.59,0,2,5,679.47,14.41,475.53,203.94,50,36,0
2023-05-26,store_1,item_10,26,20.59,0,4,5,535.34,14.41,374.66,160.68,33,34,0
2023-05-27,store_1,item_10,22,20.59,0,5,5,452.98,14.41,317.02,135.96,26,31,1
2023-05-28,store_1,item_10,36,16.47,1,6,5,592.92,11.53,415.08,177.84,22,27,1
2023-05-29,store_1,item_10,27,20.59,0,0,5,555.93,14.41,389.07,166.86,36,21,0
2023-05-31,store_1,item_10,38,20.59,0,2,5,782.42,14.41,547.58,234.84,27,32,0
2023-06-01,store_1,item_10,27,20.59,0,3,6,555.93,14.41,389.07,166.86,38,50,0
2023-06-02,store_1,item_10,23,20.59,0,4,6,473.57,14.41,331.43,142.14,27,33,0
2023-06-03,store_1,item_10,56,20.59,0,5,6,1153.04,14.41,806.96,346.08,23,26,1
2023-06-05,store_1,item_10,29,20.59,0,0,6,597.11,14.41,417.89,179.22,56,22,0
2023-06-06,store_1,item_10,32,20.59,0,1,6,658.88,14.41,461.12,197.76,29,36,0
2023-06-07,store_1,item_10,30,20.59,0,2,6,617.7,14.41,432.3,185.4,32,27,0
2023-06-08,store_1,item_10,79,20.59,0,3,6,1626.61,14.41,1138.39,488.22,30,38,0
2023-06-10,store_1,item_10,24,20.59,0,5,6,494.16,14.41,345.84,148.32,79,27,1
2023-06-11,store_1,item_10,19,20.59,0,6,6,391.21,14.41,273.79,117.42,24,23,1
2023-06-12,store_1,item_10,24,20.59,0,0,6,494.16,14.41,345.84,148.32,19,56,0
2023-06-13,store_1,item_10,28,20.59,0,1,6,576.52,14.41,403.48,173.04,24,29,0
2023-06-15,store_1,item_10,42,16.47,1,3,6,691.74,11.53,484.26,207.48,28,32,0
2023-06-16,store_1,item_10,24,20.59,0,4,6,494.16,14.41,345.84,148.32,42,30,0
2023-06-17,store_1,item_10,20,20.59,0,5,6,411.8,14.41,288.2,123.6,24,79,1
2023-06-18,store_1,item_10,21,20.59,0,6,6,432.39,14.41,302.61,129.78,20,24,1
2023-06-20,store_1,item_10,60,20.59,0,1,6,1235.4,14.41,864.6,370.8,21,19,0
2023-06-21,store_1,item_10,26,20.59,0,2,6,535.34,14.41,374.66,160.68,60,24,0
2023-06-22,store_1,item_10,25,20.59,0,3,6,514.75,14.41,360.25,154.5,26,28,0
2023-06-23,store_1,item_10,22,20.59,0,4,6,452.98,14.41,317.02,135.96,25,42,0
2023-06-25,store_1,item_10,18,20.59,0,6,6,370.62,14.41,259.38,111.24,22,24,1
2023-06-26,store_1,item_10,21,20.59,0,0,6,432.39,14.41,302.61,129.78,18,20,0
2023-06-27,store_1,item_10,23,20.59,0,1,6,473.57,14.41,331.43,142.14,21,21,0
2023-06-28,store_1,item_10,30,20.59,0,2,6,617.7,14.41,432.3,185.4,23,60,0
2023-06-30,store_1,item_10,18,20.59,0,4,6,370.62,14.41,259.38,111.24,30,26,0
2023-07-01,store_1,item_10,19,20.59,0,5,7,391.21,14.41,273.79,117.42,18,25,1
2023-07-02,store_1,item_10,18,20.59,0,6,7,370.62,14.41,259.38,111.24,19,22,1
2023-07-03,store_1,item_10,28,20.59,0,0,7,576.52,14.41,403.48,173.04,18,18,0
2023-07-05,store_1,item_10,33,20.59,0,2,7,679.47,14.41,475.53,203.94,28,21,0
2023-07-06,store_1,item_10,26,20.59,0,3,7,535.34,14.41,374.66,160.68,33,23,0
2023-07-07,store_1,item_10,31,16.47,1,4,7,510.57,11.53,357.43,153.14,26,30,0
2023-07-08,store_1,item_10,18,20.59,0,5,7,370.62,14.41,259.38,111.24,31,18,1
2023-07-10,store_1,item_10,22,20.59,0,0,7,452.98,14.41,317.02,135.96,18,19,0
2023-07-11,store_1,item_10,23,20.59,0,1,7,473.57,14.41,331.43,142.14,22,18,0
2023-07-12,store_1,item_10,29,20.59,0,2,7,597.11,14.41,417.89,179.22,23,28,0
2023-07-13,store_1,item_10,27,20.59,0,3,7,555.93,14.41,389.07,166.86,29,33,0
2023-07-15,store_1,item_10,17,20.59,0,5,7,350.03,14.41,244.97,105.06,27,26,1
2023-07-16,store_1,item_10,22,20.59,0,6,7,452.98,14.41,317.02,135.96,17,31,1
2023-07-17,store_1,item_10,23,20.59,0,0,7,473.57,14.41,331.43,142.14,22,18,0
2023-07-18,store_1,item_10,24,20.59,0,1,7,494.16,14.41,345.84,148.32,23,22,0
2023-07-20,store_1,item_10,26,20.59,0,3,7,535.34,14.41,374.66,160.68,24,23,0
2023-07-21,store_1,item_10,15,20.59,0,4,7,308.85,14.41,216.15,92.7,26,29,0
2023-07-22,store_1,item_10,21,20.59,0,5,7,432.39,14.41,302.61,129.78,15,27,1
2023-07-23,store_1,item_10,18,20.59,0,6,7,370.62,14.41,259.38,111.24,21,17,1
2023-07-25,store_1,item_10,22,20.59,0,1,7,452.98,14.41,317.02,135.96,18,22,0
2023-07-26,store_1,item_10,24,20.59,0,2,7,494.16,14.41,345.84,148.32,22,23,0
2023-07-27,store_1,item_10,36,16.47,1,3,7,592.92,11.53,415.08,177.84,24,24,0
2023-07-28,store_1,item_10,20,20.59,0,4,7,411.8,14.41,288.2,123.6,36,26,0
2023-07-30,store_1,item_10,16,20.59,0,6,7,329.44,14.41,230.56,98.88,20,15,1
2023-07-31,store_1,item_10,21,20.59,0,0,7,432.39,14.41,302.61,129.78,16,21,0
2023-08-01,store_1,item_10,32,20.59,0,1,8,658.88,14.41,461.12,197.76,21,18,0
2023-08-02,store_1,item_10,32,20.59,0,2,8,658.88,14.41,461.12,197.76,32,22,0
2023-08-04,store_1,item_10,16,20.59,0,4,8,329.44,14.41,230.56,98.88,32,24,0
2023-08-05,store_1,item_10,18,20.59,0,5,8,370.62,14.41,259.38,111.24,16,36,1
2023-08-06,store_1,item_10,14,20.59,0,6,8,288.26,14.41,201.74,86.52,18,20,1
2023-08-07,store_1,item_10,19,20.59,0,0,8,391.21,14.41,273.79,117.42,14,16,0
2023-08-09,store_1,item_10,23,20.59,0,2,8,473.57,14.41,331.43,142.14,19,21,0
2023-08-10,store_1,item_10,20,20.59,0,3,8,411.8,14.41,288.2,123.6,23,32,0
2023-08-11,store_1,item_10,16,20.59,0,4,8,329.44,14.41,230.56,98.88,20,32,0
2023-08-12,store_1,item_10,13,20.59,0,5,8,267.67,14.41,187.33,80.34,16,16,1
2023-08-14,store_1,item_10,21,20.59,0,0,8,432.39,14.41,302.61,129.78,13,18,0
2023-08-15,store_1,item_10,24,20.59,0,1,8,494.16,14.41,345.84,148.32,21,14,0
2023-08-16,store_1,item_10,23,20.59,0,2,8,473.57,14.41,331.43,142.14,24,19,0
2023-08-17,store_1,item_10,24,20.59,0,3,8,494.16,14.41,345.84,148.32,23,23,0
2023-08-19,store_1,item_10,15,20.59,0,5,8,308.85,14.41,216.15,92.7,24,20,1
2023-08-20,store_1,item_10,14,20.59,0,6,8,288.26,14.41,201.74,86.52,15,16,1
2023-08-21,store_1,item_10,24,20.59,0,0,8,494.16,14.41,345.84,148.32,14,13,0
2023-08-22,store_1,item_10,21,20.59,0,1,8,432.39,14.41,302.61,129.78,24,21,0
2023-08-24,store_1,item_10,23,20.59,0,3,8,473.57,14.41,331.43,142.14,21,24,0
2023-08-25,store_1,item_10,15,20.59,0,4,8,308.85,14.41,216.15,92.7,23,23,0
2023-08-26,store_1,item_10,17,20.59,0,5,8,350.03,14.41,244.97,105.06,15,24,1
2023-08-27,store_1,item_10,18,20.59,0,6,8,370.62,14.41,259.38,111.24,17,15,1
2023-08-29,store_1,item_10,19,20.59,0,1,8,391.21,14.41,273.79,117.42,18,14,0
2023-08-30,store_1,item_10,17,20.59,0,2,8,350.03,14.41,244.97,105.06,19,24,0
2023-08-31,store_1,item_10,26,20.59,0,3,8,535.34,14.41,374.66,160.68,17,21,0
2023-09-01,store_1,item_10,23,16.47,1,4,9,378.81,11.53,265.19,113.62,26,23,0
2023-09-03,store_1,item_10,13,20.59,0,6,9,267.67,14.41,187.33,80.34,23,15,1
